L,H,Do,WP,FW,led,TF,TW,Elastic Load
8000,700,560,274.4,162,384,25,9,52.7
8000,700,560,274.4,162,384,15,12,38.5
8000,700,560,274.4,162,384,20,12,51.7
8000,700,560,274.4,162,384,25,12,65.8
8000,700,560,274.4,162,384,15,15,44.3
8000,700,560,274.4,162,384,20,15,59.2
8000,700,560,274.4,162,384,25,15,75.9
8000,700,467,46.7,162,168.5,15,9,28.7
8000,700,467,46.7,162,168.5,20,9,37.9
8000,700,467,46.7,162,168.5,25,9,47.4
8000,700,467,46.7,162,168.5,15,12,35.7
8000,700,467,46.7,162,168.5,20,12,47.6
8000,700,467,46.7,162,168.5,25,12,60.4
8000,700,467,46.7,162,168.5,15,15,41.6
8000,700,467,46.7,162,168.5,20,15,55.4
8000,700,467,46.7,162,168.5,25,15,70.7
8000,700,467,135.43,162,154.5,15,9,31.4
8000,700,467,135.43,162,154.5,20,9,41.5
8000,700,467,135.43,162,154.5,25,9,51.9
8000,700,467,135.43,162,154.5,15,12,38.0
8000,700,467,135.43,162,154.5,20,12,51.0
8000,700,467,135.43,162,154.5,25,12,65.0
8000,700,467,135.43,162,154.5,15,15,43.8
8000,700,467,135.43,162,154.5,20,15,58.6
8000,700,467,135.43,162,154.5,25,15,75.0
8000,700,467,228.83,162,286.5,15,9,32.6
8000,700,467,228.83,162,286.5,20,9,43.3
8000,700,467,228.83,162,286.5,25,9,54.2
8000,700,467,228.83,162,286.5,15,12,39.2
8000,700,467,228.83,162,286.5,20,12,52.7
8000,700,467,228.83,162,286.5,25,12,67.3
8000,700,467,228.83,162,286.5,15,15,45.3
8000,700,467,228.83,162,286.5,20,15,60.4
8000,700,467,228.83,162,286.5,25,15,77.3
8000,700,412,41.2,162,170,15,9,29.6
8000,700,412,41.2,162,170,20,9,39.2
8000,700,412,41.2,162,170,25,9,49.4
8000,700,412,41.2,162,170,15,12,36.6
8000,700,412,41.2,162,170,20,12,48.9
8000,700,412,41.2,162,170,25,12,62.3
8000,700,412,41.2,162,170,15,15,42.7
8000,700,412,41.2,162,170,20,15,56.8
8000,700,412,41.2,162,170,25,15,72.6
8000,700,412,119.48,162,77,15,9,32.0
8000,700,412,119.48,162,77,20,9,42.5
8000,700,412,119.48,162,77,25,9,53.4
8000,700,412,119.48,162,77,15,12,38.6
8000,700,412,119.48,162,77,20,12,51.9
8000,700,412,119.48,162,77,25,12,66.3
8000,700,412,119.48,162,77,15,15,44.6
8000,700,412,119.48,162,77,20,15,59.5
8000,700,412,119.48,162,77,25,15,76.3
8000,700,412,201.88,162,110,15,9,33.0
8000,700,412,201.88,162,110,20,9,44.0
8000,700,412,201.88,162,110,25,9,55.3
8000,700,412,201.88,162,110,15,12,39.6
8000,700,412,201.88,162,110,20,12,53.3
8000,700,412,201.88,162,110,25,12,68.2
8000,700,412,201.88,162,110,15,15,45.7
8000,700,412,201.88,162,110,20,15,61.0
8000,700,412,201.88,162,110,25,15,78.2
8000,560,448,44.8,162,325,15,9,27.7
8000,560,448,44.8,162,325,20,9,37.3
8000,560,448,44.8,162,325,25,9,47.1
8000,560,448,44.8,162,325,15,12,33.1
8000,560,448,44.8,162,325,20,12,45.5
8000,560,448,44.8,162,325,25,12,59.0
8000,560,448,44.8,162,325,15,15,37.6
8000,560,448,44.8,162,325,20,15,51.7
8000,560,448,44.8,162,325,25,15,67.6
8000,560,448,129.92,162,308,15,9,30.0
8000,560,448,129.92,162,308,20,9,40.9
8000,560,448,129.92,162,308,25,9,52.0
8000,560,448,129.92,162,308,15,12,35.0
8000,560,448,129.92,162,308,20,12,48.6
8000,560,448,129.92,162,308,25,12,63.4
8000,560,448,129.92,162,308,15,15,39.5
8000,560,448,129.92,162,308,20,15,54.5
8000,560,448,129.92,162,308,25,15,71.6
8000,560,448,219.52,162,436,15,9,31.1
8000,560,448,219.52,162,436,20,9,42.6
8000,560,448,219.52,162,436,25,9,54.5
8000,560,448,219.52,162,436,15,12,36.1
8000,560,448,219.52,162,436,20,12,50.1
8000,560,448,219.52,162,436,25,12,65.6
8000,560,448,219.52,162,436,15,15,40.8
8000,560,448,219.52,162,436,20,15,56.1
8000,560,448,219.52,162,436,25,15,73.7
8000,560,373,37.3,162,123.5,15,9,28.7
8000,560,373,37.3,162,123.5,20,9,39.1
8000,560,373,37.3,162,123.5,25,9,49.9
8000,560,373,37.3,162,123.5,15,12,34.0
8000,560,373,37.3,162,123.5,20,12,47.0
8000,560,373,37.3,162,123.5,25,12,61.3
8000,560,373,37.3,162,123.5,15,15,38.5
8000,560,373,37.3,162,123.5,20,15,53.1
8000,560,373,37.3,162,123.5,25,15,69.6
8000,560,373,108.17,162,446.5,15,9,30.8
8000,560,373,108.17,162,446.5,20,9,42.2
8000,560,373,108.17,162,446.5,25,9,54.0
8000,560,373,108.17,162,446.5,15,12,36.0
8000,560,373,108.17,162,446.5,20,12,49.8
8000,560,373,108.17,162,446.5,25,12,65.2
8000,560,373,108.17,162,446.5,15,15,40.9
8000,560,373,108.17,162,446.5,20,15,56.0
8000,560,373,108.17,162,446.5,25,15,73.5
8000,560,373,182.77,162,477.5,15,9,31.6
8000,560,373,182.77,162,477.5,20,9,43.5
8000,560,373,182.77,162,477.5,25,9,55.9
8000,560,373,182.77,162,477.5,15,12,36.7
8000,560,373,182.77,162,477.5,20,12,51.0
8000,560,373,182.77,162,477.5,25,12,66.9
8000,560,373,182.77,162,477.5,15,15,41.8
8000,560,373,182.77,162,477.5,20,15,57.2
8000,560,373,182.77,162,477.5,25,15,75.1
8000,560,329,32.9,162,215.5,15,9,29.5
8000,560,329,32.9,162,215.5,20,9,40.3
8000,560,329,32.9,162,215.5,25,9,51.9
8000,560,329,32.9,162,215.5,15,12,34.8
8000,560,329,32.9,162,215.5,20,12,48.2
8000,560,329,32.9,162,215.5,25,12,63.0
8000,560,329,32.9,162,215.5,15,15,39.7
8000,560,329,32.9,162,215.5,20,15,54.4
8000,560,329,32.9,162,215.5,25,15,71.3
8000,560,329,95.41,162,443.5,15,9,31.3
8000,560,329,95.41,162,443.5,20,9,43.0
8000,560,329,95.41,162,443.5,25,9,55.4
8000,560,329,95.41,162,443.5,15,12,36.5
8000,560,329,95.41,162,443.5,20,12,50.6
8000,560,329,95.41,162,443.5,25,12,66.4
8000,560,329,95.41,162,443.5,15,15,41.5
8000,560,329,95.41,162,443.5,20,15,56.8
8000,560,329,95.41,162,443.5,25,15,74.6
8000,560,329,161.21,162,405.5,15,9,32.0
8000,560,329,161.21,162,405.5,20,9,44.1
8000,560,329,161.21,162,405.5,25,9,57.0
8000,560,329,161.21,162,405.5,15,12,37.1
8000,560,329,161.21,162,405.5,20,12,51.5
8000,560,329,161.21,162,405.5,25,12,67.8
8000,560,329,161.21,162,405.5,15,15,42.2
8000,560,329,161.21,162,405.5,20,15,57.8
8000,560,329,161.21,162,405.5,25,15,75.9
8000,420,336,33.6,162,132,15,9,26.4
8000,420,336,33.6,162,132,20,9,37.8
8000,420,336,33.6,162,132,25,9,49.5
8000,420,336,33.6,162,132,15,12,30.0
8000,420,336,33.6,162,132,20,12,43.8
8000,420,336,33.6,162,132,25,12,59.1
8000,420,336,33.6,162,132,15,15,33.0
8000,420,336,33.6,162,132,20,15,48.0
8000,420,336,33.6,162,132,25,15,65.5
8000,420,336,97.44,162,368,15,9,28.7
8000,420,336,97.44,162,368,20,9,41.1
8000,420,336,97.44,162,368,25,9,54.2
8000,420,336,97.44,162,368,15,12,32.3
8000,420,336,97.44,162,368,20,12,46.8
8000,420,336,97.44,162,368,25,12,63.3
8000,420,336,97.44,162,368,15,15,35.7
8000,420,336,97.44,162,368,20,15,51.1
8000,420,336,97.44,162,368,25,15,69.4
8000,420,336,164.64,162,325,15,9,29.4
8000,420,336,164.64,162,325,20,9,42.3
8000,420,336,164.64,162,325,25,9,56.1
8000,420,336,164.64,162,325,15,12,32.9
8000,420,336,164.64,162,325,20,12,47.7
8000,420,336,164.64,162,325,25,12,64.8
8000,420,336,164.64,162,325,15,15,36.4
8000,420,336,164.64,162,325,20,15,52.1
8000,420,336,164.64,162,325,25,15,70.8
8000,420,280,28,162,164,15,9,27.9
8000,420,280,28,162,164,20,9,39.9
8000,420,280,28,162,164,25,9,52.6
8000,420,280,28,162,164,15,12,31.6
8000,420,280,28,162,164,20,12,45.7
8000,420,280,28,162,164,25,12,61.7
8000,420,280,28,162,164,15,15,35.0
8000,420,280,28,162,164,20,15,50.2
8000,420,280,28,162,164,25,15,68.0
8000,420,280,81.2,162,250,15,9,29.2
8000,420,280,81.2,162,250,20,9,42.0
8000,420,280,81.2,162,250,25,9,55.8
8000,420,280,81.2,162,250,15,12,32.8
8000,420,280,81.2,162,250,20,12,47.6
8000,420,280,81.2,162,250,25,12,64.6
8000,420,280,81.2,162,250,15,15,36.4
8000,420,280,81.2,162,250,20,15,52.0
8000,420,280,81.2,162,250,25,15,70.6
8000,420,280,137.2,162,107,15,9,29.7
8000,420,280,137.2,162,107,20,9,42.9
8000,420,280,137.2,162,107,25,9,57.3
8000,420,280,137.2,162,107,15,12,33.2
8000,420,280,137.2,162,107,20,12,48.3
8000,420,280,137.2,162,107,25,12,65.7
8000,420,280,137.2,162,107,15,15,36.9
8000,420,280,137.2,162,107,20,15,52.6
8000,420,280,137.2,162,107,25,15,71.5
8000,420,247,24.7,162,68.5,15,9,28.4
8000,420,247,24.7,162,68.5,20,9,40.8
8000,420,247,24.7,162,68.5,25,9,54.1
8000,420,247,24.7,162,68.5,15,12,32.1
8000,420,247,24.7,162,68.5,20,12,46.5
8000,420,247,24.7,162,68.5,25,12,63.0
8000,420,247,24.7,162,68.5,15,15,35.6
8000,420,247,24.7,162,68.5,20,15,50.9
8000,420,247,24.7,162,68.5,25,15,69.1
8000,420,247,71.63,162,48.5,15,9,28.3
8000,420,247,71.63,162,48.5,20,9,41.6
8000,420,247,71.63,162,48.5,25,9,56.0
8000,420,247,71.63,162,48.5,15,12,31.9
8000,420,247,71.63,162,48.5,20,12,46.9
8000,420,247,71.63,162,48.5,25,12,64.3
8000,420,247,71.63,162,48.5,15,15,35.6
8000,420,247,71.63,162,48.5,20,15,51.2
8000,420,247,71.63,162,48.5,25,15,70.1
8000,420,247,121.03,162,196.5,15,9,30.0
8000,420,247,121.03,162,196.5,20,9,43.5
8000,420,247,121.03,162,196.5,25,9,58.2
8000,420,247,121.03,162,196.5,15,12,33.6
8000,420,247,121.03,162,196.5,20,12,48.8
8000,420,247,121.03,162,196.5,25,12,66.5
8000,420,247,121.03,162,196.5,15,15,37.5
8000,420,247,121.03,162,196.5,20,15,53.3
8000,420,247,121.03,162,196.5,25,15,72.3
8000,700,560,56,216,24,15,9,43.4
8000,700,560,56,216,24,20,9,51.4
8000,700,560,56,216,24,25,9,54.6
8000,700,560,56,216,24,15,12,59.6
8000,700,560,56,216,24,20,12,77.1
8000,700,560,56,216,24,25,12,94.5
8000,700,560,56,216,24,15,15,70.9
8000,700,560,56,216,24,20,15,93.3
8000,700,560,56,216,24,25,15,116.5
8000,700,560,162.4,216,110,15,9,50.9
8000,700,560,162.4,216,110,20,9,64.9
8000,700,560,162.4,216,110,25,9,77.0
8000,700,560,162.4,216,110,15,12,64.8
8000,700,560,162.4,216,110,20,12,85.4
8000,700,560,162.4,216,110,25,12,106.2
8000,700,560,162.4,216,110,15,15,75.2
8000,700,560,162.4,216,110,20,15,100.3
8000,700,560,162.4,216,110,25,15,126.7
8000,700,560,274.4,216,384,15,9,56.0
8000,700,560,274.4,216,384,20,9,71.6
8000,700,560,274.4,216,384,25,9,86.6
8000,700,560,274.4,216,384,15,12,70.2
8000,700,560,274.4,216,384,20,12,92.0
8000,700,560,274.4,216,384,25,12,114.2
8000,700,560,274.4,216,384,15,15,81.0
8000,700,560,274.4,216,384,20,15,107.3
8000,700,560,274.4,216,384,25,15,135.0
8000,700,467,46.7,216,168.5,15,9,47.0
8000,700,467,46.7,216,168.5,20,9,60.0
8000,700,467,46.7,216,168.5,25,9,71.5
8000,700,467,46.7,216,168.5,15,12,62.9
8000,700,467,46.7,216,168.5,20,12,81.8
8000,700,467,46.7,216,168.5,25,12,101.4
8000,700,467,46.7,216,168.5,15,15,74.8
8000,700,467,46.7,216,168.5,20,15,98.2
8000,700,467,46.7,216,168.5,25,15,122.9
8000,700,467,135.43,216,154.5,15,9,54.2
8000,700,467,135.43,216,154.5,20,9,69.3
8000,700,467,135.43,216,154.5,25,9,83.6
8000,700,467,135.43,216,154.5,15,12,68.8
8000,700,467,135.43,216,154.5,20,12,90.2
8000,700,467,135.43,216,154.5,25,12,112.1
8000,700,467,135.43,216,154.5,15,15,79.9
8000,700,467,135.43,216,154.5,20,15,105.7
8000,700,467,135.43,216,154.5,25,15,133.0
8000,700,467,228.83,216,286.5,15,9,57.3
8000,700,467,228.83,216,286.5,20,9,73.7
8000,700,467,228.83,216,286.5,25,9,89.7
8000,700,467,228.83,216,286.5,15,12,71.5
8000,700,467,228.83,216,286.5,20,12,94.1
8000,700,467,228.83,216,286.5,25,12,117.2
8000,700,467,228.83,216,286.5,15,15,82.6
8000,700,467,228.83,216,286.5,20,15,109.3
8000,700,467,228.83,216,286.5,25,15,137.9
8000,700,412,41.2,216,170,15,9,49.0
8000,700,412,41.2,216,170,20,9,63.3
8000,700,412,41.2,216,170,25,9,77.9
8000,700,412,41.2,216,170,15,12,64.8
8000,700,412,41.2,216,170,20,12,84.6
8000,700,412,41.2,216,170,25,12,105.3
8000,700,412,41.2,216,170,15,15,76.7
8000,700,412,41.2,216,170,20,15,101.0
8000,700,412,41.2,216,170,25,15,126.7
8000,700,412,119.48,216,77,15,9,55.6
8000,700,412,119.48,216,77,20,9,71.6
8000,700,412,119.48,216,77,25,9,87.2
8000,700,412,119.48,216,77,15,12,70.0
8000,700,412,119.48,216,77,20,12,92.2
8000,700,412,119.48,216,77,25,12,115.0
8000,700,412,119.48,216,77,15,15,81.1
8000,700,412,119.48,216,77,20,15,107.5
8000,700,412,119.48,216,77,25,15,135.7
8000,700,412,201.88,216,110,15,9,58.3
8000,700,412,201.88,216,110,20,9,75.3
8000,700,412,201.88,216,110,25,9,92.1
8000,700,412,201.88,216,110,15,12,72.3
8000,700,412,201.88,216,110,20,12,95.4
8000,700,412,201.88,216,110,25,12,119.3
8000,700,412,201.88,216,110,15,15,83.3
8000,700,412,201.88,216,110,20,15,110.5
8000,700,412,201.88,216,110,25,15,139.7
8000,560,448,44.8,216,325,15,9,47.3
8000,560,448,44.8,216,325,20,9,60.7
8000,560,448,44.8,216,325,25,9,71.1
8000,560,448,44.8,216,325,15,12,59.8
8000,560,448,44.8,216,325,20,12,79.8
8000,560,448,44.8,216,325,25,12,100.4
8000,560,448,44.8,216,325,15,15,68.7
8000,560,448,44.8,216,325,20,15,92.9
8000,560,448,44.8,216,325,25,15,118.8
8000,560,448,129.92,216,308,15,9,53.4
8000,560,448,129.92,216,308,20,9,69.9
8000,560,448,129.92,216,308,25,9,85.7
8000,560,448,129.92,216,308,15,12,64.5
8000,560,448,129.92,216,308,20,12,87.1
8000,560,448,129.92,216,308,25,12,110.7
8000,560,448,129.92,216,308,15,15,72.8
8000,560,448,129.92,216,308,20,15,99.1
8000,560,448,129.92,216,308,25,15,127.9
8000,560,448,219.52,216,436,15,9,56.1
8000,560,448,219.52,216,436,20,9,74.1
8000,560,448,219.52,216,436,25,9,91.8
8000,560,448,219.52,216,436,15,12,66.8
8000,560,448,219.52,216,436,20,12,90.6
8000,560,448,219.52,216,436,25,12,115.6
8000,560,448,219.52,216,436,15,15,75.0
8000,560,448,219.52,216,436,20,15,102.3
8000,560,448,219.52,216,436,25,15,132.4
8000,560,373,37.3,216,123.5,15,9,49.8
8000,560,373,37.3,216,123.5,20,9,65.2
8000,560,373,37.3,216,123.5,25,9,79.7
8000,560,373,37.3,216,123.5,15,12,61.7
8000,560,373,37.3,216,123.5,20,12,83.1
8000,560,373,37.3,216,123.5,25,12,105.5
8000,560,373,37.3,216,123.5,15,15,70.4
8000,560,373,37.3,216,123.5,20,15,95.7
8000,560,373,37.3,216,123.5,25,15,123.2
8000,560,373,108.17,216,446.5,15,9,55.2
8000,560,373,108.17,216,446.5,20,9,72.8
8000,560,373,108.17,216,446.5,25,9,90.3
8000,560,373,108.17,216,446.5,15,12,66.2
8000,560,373,108.17,216,446.5,20,12,89.7
8000,560,373,108.17,216,446.5,25,12,114.5
8000,560,373,108.17,216,446.5,15,15,74.9
8000,560,373,108.17,216,446.5,20,15,101.8
8000,560,373,108.17,216,446.5,25,15,131.6
8000,560,373,182.77,216,477.5,15,9,57.3
8000,560,373,182.77,216,477.5,20,9,76.1
8000,560,373,182.77,216,477.5,25,9,94.9
8000,560,373,182.77,216,477.5,15,12,68.0
8000,560,373,182.77,216,477.5,20,12,92.4
8000,560,373,182.77,216,477.5,25,12,118.4
8000,560,373,182.77,216,477.5,15,15,76.5
8000,560,373,182.77,216,477.5,20,15,104.2
8000,560,373,182.77,216,477.5,25,15,135.0
8000,560,329,32.9,216,215.5,15,9,51.6
8000,560,329,32.9,216,215.5,20,9,68.2
8000,560,329,32.9,216,215.5,25,9,85.2
8000,560,329,32.9,216,215.5,15,12,63.4
8000,560,329,32.9,216,215.5,20,12,85.6
8000,560,329,32.9,216,215.5,25,12,109.2
8000,560,329,32.9,216,215.5,15,15,72.3
8000,560,329,32.9,216,215.5,20,15,98.2
8000,560,329,32.9,216,215.5,25,15,126.6
8000,560,329,95.41,216,443.5,15,9,56.3
8000,560,329,95.41,216,443.5,20,9,74.8
8000,560,329,95.41,216,443.5,25,9,93.4
8000,560,329,95.41,216,443.5,15,12,67.2
8000,560,329,95.41,216,443.5,20,12,91.3
8000,560,329,95.41,216,443.5,25,12,117.0
8000,560,329,95.41,216,443.5,15,15,75.9
8000,560,329,95.41,216,443.5,20,15,103.3
8000,560,329,95.41,216,443.5,25,15,133.8
8000,560,329,161.21,216,405.5,15,9,58.1
8000,560,329,161.21,216,405.5,20,9,77.5
8000,560,329,161.21,216,405.5,25,9,97.1
8000,560,329,161.21,216,405.5,15,12,68.7
8000,560,329,161.21,216,405.5,20,12,93.6
8000,560,329,161.21,216,405.5,25,12,120.2
8000,560,329,161.21,216,405.5,15,15,77.3
8000,560,329,161.21,216,405.5,20,15,105.3
8000,560,329,161.21,216,405.5,25,15,136.6
8000,420,336,33.6,216,132,15,9,48.5
8000,420,336,33.6,216,132,20,9,65.6
8000,420,336,33.6,216,132,25,9,81.3
8000,420,336,33.6,216,132,15,12,56.7
8000,420,336,33.6,216,132,20,12,79.7
8000,420,336,33.6,216,132,25,12,104.1
8000,420,336,33.6,216,132,15,15,62.4
8000,420,336,33.6,216,132,20,15,88.7
8000,420,336,33.6,216,132,25,15,118.1
8000,420,336,97.44,216,368,15,9,52.5
8000,420,336,97.44,216,368,20,9,72.2
8000,420,336,97.44,216,368,25,9,92.0
8000,420,336,97.44,216,368,15,12,60.0
8000,420,336,97.44,216,368,20,12,84.9
8000,420,336,97.44,216,368,25,12,112.0
8000,420,336,97.44,216,368,15,15,65.7
8000,420,336,97.44,216,368,20,15,93.3
8000,420,336,97.44,216,368,25,15,124.9
8000,420,336,164.64,216,325,15,9,54.2
8000,420,336,164.64,216,325,20,9,75.2
8000,420,336,164.64,216,325,25,9,96.6
8000,420,336,164.64,216,325,15,12,61.2
8000,420,336,164.64,216,325,20,12,87.1
8000,420,336,164.64,216,325,25,12,115.6
8000,420,336,164.64,216,325,15,15,66.9
8000,420,336,164.64,216,325,20,15,95.2
8000,420,336,164.64,216,325,25,15,127.8
8000,420,280,28,216,164,15,9,50.4
8000,420,280,28,216,164,20,9,69.2
8000,420,280,28,216,164,25,9,88.0
8000,420,280,28,216,164,15,12,58.4
8000,420,280,28,216,164,20,12,82.4
8000,420,280,28,216,164,25,12,108.6
8000,420,280,28,216,164,15,15,64.3
8000,420,280,28,216,164,20,15,91.2
8000,420,280,28,216,164,25,15,121.8
8000,420,280,81.2,216,250,15,9,53.7
8000,420,280,81.2,216,250,20,9,74.5
8000,420,280,81.2,216,250,25,9,95.8
8000,420,280,81.2,216,250,15,12,60.9
8000,420,280,81.2,216,250,20,12,86.6
8000,420,280,81.2,216,250,25,12,114.9
8000,420,280,81.2,216,250,15,15,66.8
8000,420,280,81.2,216,250,20,15,94.8
8000,420,280,81.2,216,250,25,15,127.2
8000,420,280,137.2,216,107,15,9,54.9
8000,420,280,137.2,216,107,20,9,76.7
8000,420,280,137.2,216,107,25,9,99.2
8000,420,280,137.2,216,107,15,12,61.8
8000,420,280,137.2,216,107,20,12,88.2
8000,420,280,137.2,216,107,25,12,117.5
8000,420,280,137.2,216,107,15,15,67.6
8000,420,280,137.2,216,107,20,15,96.1
8000,420,280,137.2,216,107,25,15,129.3
8000,420,247,24.7,216,68.5,15,9,51.6
8000,420,247,24.7,216,68.5,20,9,71.4
8000,420,247,24.7,216,68.5,25,9,92.0
8000,420,247,24.7,216,68.5,15,12,59.3
8000,420,247,24.7,216,68.5,20,12,84.1
8000,420,247,24.7,216,68.5,25,12,111.3
8000,420,247,24.7,216,68.5,15,15,65.2
8000,420,247,24.7,216,68.5,20,15,92.6
8000,420,247,24.7,216,68.5,25,15,124.0
8000,420,247,71.63,216,48.5,15,9,54.4
8000,420,247,71.63,216,48.5,20,9,76.0
8000,420,247,71.63,216,48.5,25,9,98.4
8000,420,247,71.63,216,48.5,15,12,61.4
8000,420,247,71.63,216,48.5,20,12,87.6
8000,420,247,71.63,216,48.5,25,12,116.7
8000,420,247,71.63,216,48.5,15,15,67.2
8000,420,247,71.63,216,48.5,20,15,95.6
8000,420,247,71.63,216,48.5,25,15,128.6
8000,420,247,121.03,216,196.5,15,9,55.6
8000,420,247,121.03,216,196.5,20,9,77.9
8000,420,247,121.03,216,196.5,25,9,101.2
8000,420,247,121.03,216,196.5,15,12,62.5
8000,420,247,121.03,216,196.5,20,12,89.2
8000,420,247,121.03,216,196.5,25,12,119.1
8000,420,247,121.03,216,196.5,15,15,68.5
8000,420,247,121.03,216,196.5,20,15,97.2
8000,420,247,121.03,216,196.5,25,15,130.8
8000,700,560,56,270,24,15,9,50.5
8000,700,560,56,270,24,20,9,54.1
8000,700,560,56,270,24,25,9,56.2
8000,700,560,56,270,24,15,12,87.8
8000,700,560,56,270,24,20,12,108.3
8000,700,560,56,270,24,25,12,121.6
8000,700,560,56,270,24,15,15,110.5
8000,700,560,56,270,24,20,15,141.9
8000,700,560,56,270,24,25,15,172.9
8000,700,560,162.4,270,110,15,9,72.8
8000,700,560,162.4,270,110,20,9,82.5
8000,700,560,162.4,270,110,25,9,87.2
8000,700,560,162.4,270,110,15,12,103.3
8000,700,560,162.4,270,110,20,12,131.3
8000,700,560,162.4,270,110,25,12,157.7
8000,700,560,162.4,270,110,15,15,123.7
8000,700,560,162.4,270,110,20,15,160.8
8000,700,560,162.4,270,110,25,15,197.9
8000,700,560,274.4,270,384,15,9,82.7
8000,700,560,274.4,270,384,20,9,101.8
8000,700,560,274.4,270,384,25,9,116.3
8000,700,560,274.4,270,384,15,12,110.4
8000,700,560,274.4,270,384,20,12,141.4
8000,700,560,274.4,270,384,25,12,171.5
8000,700,560,274.4,270,384,15,15,130.3
8000,700,560,274.4,270,384,20,15,170.0
8000,700,560,274.4,270,384,25,15,209.9
8000,700,467,46.7,270,168.5,15,9,62.6
8000,700,467,46.7,270,168.5,20,9,74.7
8000,700,467,46.7,270,168.5,25,9,80.8
8000,700,467,46.7,270,168.5,15,12,94.0
8000,700,467,46.7,270,168.5,20,12,118.7
8000,700,467,46.7,270,168.5,25,12,143.8
8000,700,467,46.7,270,168.5,15,15,117.0
8000,700,467,46.7,270,168.5,20,15,150.5
8000,700,467,46.7,270,168.5,25,15,184.7
8000,700,467,135.43,270,154.5,15,9,78.0
8000,700,467,135.43,270,154.5,20,9,93.6
8000,700,467,135.43,270,154.5,25,9,102.1
8000,700,467,135.43,270,154.5,15,12,107.2
8000,700,467,135.43,270,154.5,20,12,137.0
8000,700,467,135.43,270,154.5,25,12,166.1
8000,700,467,135.43,270,154.5,15,15,127.8
8000,700,467,135.43,270,154.5,20,15,166.4
8000,700,467,135.43,270,154.5,25,15,205.5
8000,700,467,228.83,270,286.5,15,9,85.2
8000,700,467,228.83,270,286.5,20,9,105.8
8000,700,467,228.83,270,286.5,25,9,122.6
8000,700,467,228.83,270,286.5,15,12,112.8
8000,700,467,228.83,270,286.5,20,12,145.1
8000,700,467,228.83,270,286.5,25,12,176.8
8000,700,467,228.83,270,286.5,15,15,132.9
8000,700,467,228.83,270,286.5,20,15,173.6
8000,700,467,228.83,270,286.5,25,15,215.0
8000,700,412,41.2,270,170,15,9,66.8
8000,700,412,41.2,270,170,20,9,83.9
8000,700,412,41.2,270,170,25,9,95.6
8000,700,412,41.2,270,170,15,12,97.6
8000,700,412,41.2,270,170,20,12,124.1
8000,700,412,41.2,270,170,25,12,152.0
8000,700,412,41.2,270,170,15,15,120.5
8000,700,412,41.2,270,170,20,15,155.6
8000,700,412,41.2,270,170,25,15,191.6
8000,700,412,119.48,270,77,15,9,81.1
8000,700,412,119.48,270,77,20,9,99.7
8000,700,412,119.48,270,77,25,9,111.2
8000,700,412,119.48,270,77,15,12,109.6
8000,700,412,119.48,270,77,20,12,140.9
8000,700,412,119.48,270,77,25,12,171.8
8000,700,412,119.48,270,77,15,15,130.0
8000,700,412,119.48,270,77,20,15,169.8
8000,700,412,119.48,270,77,25,15,210.5
8000,700,412,201.88,270,110,15,9,87.2
8000,700,412,201.88,270,110,20,9,109.0
8000,700,412,201.88,270,110,25,9,127.4
8000,700,412,201.88,270,110,15,12,114.4
8000,700,412,201.88,270,110,20,12,147.8
8000,700,412,201.88,270,110,25,12,180.7
8000,700,412,201.88,270,110,15,15,134.2
8000,700,412,201.88,270,110,20,15,175.8
8000,700,412,201.88,270,110,25,15,218.5
8000,560,448,44.8,270,325,15,9,65.4
8000,560,448,44.8,270,325,20,9,73.8
8000,560,448,44.8,270,325,25,9,78.4
8000,560,448,44.8,270,325,15,12,92.8
8000,560,448,44.8,270,325,20,12,119.7
8000,560,448,44.8,270,325,25,12,145.2
8000,560,448,44.8,270,325,15,15,110.1
8000,560,448,44.8,270,325,20,15,145.6
8000,560,448,44.8,270,325,25,15,181.9
8000,560,448,129.92,270,308,15,9,79.1
8000,560,448,129.92,270,308,20,9,98.7
8000,560,448,129.92,270,308,25,9,110.5
8000,560,448,129.92,270,308,15,12,100.7
8000,560,448,129.92,270,308,20,12,133.2
8000,560,448,129.92,270,308,25,12,165.4
8000,560,448,129.92,270,308,15,15,115.3
8000,560,448,129.92,270,308,20,15,155.4
8000,560,448,129.92,270,308,25,15,197.3
8000,560,448,219.52,270,436,15,9,86.9
8000,560,448,219.52,270,436,20,9,110.8
8000,560,448,219.52,270,436,25,9,132.1
8000,560,448,219.52,270,436,15,12,107.9
8000,560,448,219.52,270,436,20,12,142.8
8000,560,448,219.52,270,436,25,12,177.7
8000,560,448,219.52,270,436,15,15,122.5
8000,560,448,219.52,270,436,20,15,164.6
8000,560,448,219.52,270,436,25,15,208.9
8000,560,373,37.3,270,123.5,15,9,71.8
8000,560,373,37.3,270,123.5,20,9,87.1
8000,560,373,37.3,270,123.5,25,9,94.8
8000,560,373,37.3,270,123.5,15,12,96.9
8000,560,373,37.3,270,123.5,20,12,126.6
8000,560,373,37.3,270,123.5,25,12,156.3
8000,560,373,37.3,270,123.5,15,15,113.4
8000,560,373,37.3,270,123.5,20,15,151.1
8000,560,373,37.3,270,123.5,25,15,190.4
8000,560,373,108.17,270,446.5,15,9,84.4
8000,560,373,108.17,270,446.5,20,9,106.9
8000,560,373,108.17,270,446.5,25,9,125.7
8000,560,373,108.17,270,446.5,15,12,106.4
8000,560,373,108.17,270,446.5,20,12,140.5
